id,release_date,title,furigana,edit,tags,data,jasrac_code,difficulty,youtube,download,release_status,song_name,artist_name
10012658,2024/12/03,らぶきゅん♡うぉんてっど きゅるりんってしてみて きゅるりんってしてみて    ,らぶきゅんうぉんてっど,リリース通知作成,"[""ポップス""]",true,77990099N01428773,かんたん：2むずかしい：6げきむず：0,,ファイル名をコピー,リリース,らぶきゅん♡うぉんてっど,きゅるりんってしてみて
10010726,2024/11/28,おかえり Tani Yuuki たに　ゆうき    ,おかえり,リリース通知作成,"[""ポップス""]",true,74956132N01099156,かんたん：2むずかしい：6げきむず：0,,ファイル名をコピー,リリース,おかえり,Tani Yuuki
10010505,2024/11/30,＃あくあ色ぱれっと 湊あくあ みなとあくあ    ,あくあいろぱれっと,リリース通知作成,"[""ポップス""]",true,25716166N00913002,かんたん：2むずかしい：5げきむず：0,,ファイル名をコピー,リリース,＃あくあ色ぱれっと,湊あくあ
10012326,2024/11/26,誰我為 TK from 凛として時雨 てぃーけーふろむりんとしてしぐれ アニメ「僕のヒーローアカデミア」7期OP           ,たがため,リリース通知作成,"[""ポップス""]",true,782-4982-1,かんたん：1むずかしい：5げきむず：0,,ファイル名をコピー,リリース,誰我為,TK from 凛として時雨
10012594,2024/11/24,Let me battle 9Lana くらな アニメ「ポケットモンスター　テラスタルデビュー」ED           ,れっとみーばとる,リリース通知作成,"[""アニメ"", ""キッズ""]",true,782-3589-8,かんたん：2むずかしい：6げきむず：0,,ファイル名をコピー,リリース,Let me battle,9Lana
10012854,2024/11/19,フルーツバスケット FRUITS ZIPPER ふるーつじっぱー    ,ふるーつばすけっと,リリース通知作成,"[""ポップス""]",true,78756855N01481130,かんたん：1むずかしい：6げきむず：0,,ファイル名をコピー,リリース,フルーツバスケット,FRUITS ZIPPER
10012824,2024/11/21,メロドラマ なとり&imase なとり　いませ    ,めろどらま,リリース通知作成,"[""ポップス""]",true,787-0101-5,かんたん：1むずかしい：5げきむず：0,,ファイル名をコピー,リリース,メロドラマ,なとり&imase
10012822,2024/11/17,山田PERFECT jon-YAKITORY じょんやきとり    ,やまだぱーふぇくと,リリース通知作成,"[""ボカロ""]",true,305-3949-8,かんたん：2むずかしい：6げきむず：0,,ファイル名をコピー,リリース,山田PERFECT,jon-YAKITORY
10012757,2024/11/16,ひゅるりらぱっぱ tuki. つき    ,ひゅるりらぱっぱ,リリース通知作成,"[""ポップス""]",true,N01479307,かんたん：2むずかしい：6げきむず：8,,ファイル名をコピー,リリース,ひゅるりらぱっぱ,tuki.
10012956,2024/11/23,怪獣 サカナクション さかなくしょん アニメ「チ。―地球の運動について―」OP           ,かいじゅう,リリース通知作成,"[""アニメ""]",true,N01480687,かんたん：2むずかしい：5げきむず：0,,ファイル名をコピー,リリース,怪獣,サカナクション
